"Temps total (s)";"Temps de cycle écoulé (s)";"Nombre total de cycles";"Cycles écoulés";"Etape";"Boucle 1";"Nombre total de cycles(Forme d'onde Linear)";"Nombre total de cycles(Forme d'onde Rotary)";"Pos (µm)";"Effort_5N (N)";
75,15;75,15;1;1;4;1;0;0;-18003,1134457797;-0,00025527086108923;
75,2;75,2;1;1;4;1;0;0;-18003,1134457797;-0,000122105702757835;
75,25;75,25;1;1;4;1;0;0;-18003,1134457797;-0,000142813660204411;
75,3;75,3;1;1;4;1;0;0;-18003,1134457797;-0,000228257849812508;
75,35;75,35;1;1;4;1;0;0;-18003,1134457797;-0,000315094366669655;
75,4;75,4;1;1;4;1;0;0;-18003,1134457797;-3,93250957131386E-05;
75,45;75,45;1;1;4;1;0;0;-18003,1134457797;-0,000172401778399944;
75,5;75,5;1;1;4;1;0;0;-18003,1134457797;-0,000197258777916431;
75,55;75,55;1;1;4;1;0;0;-18003,1134457797;-0,00040633138269186;
75,6;75,6;1;1;4;1;0;0;-18003,1134457797;-0,000133505091071129;
75,65;75,65;1;1;4;1;0;0;-18003,1134457797;-0,0003439886495471;
75,7;75,7;1;1;4;1;0;0;-18003,1134457797;-0,000355476513504982;
75,75;75,75;1;1;4;1;0;0;-18003,1134457797;-0,000356491655111313;
75,8;75,8;1;1;4;1;0;0;-18003,1134457797;-0,000269049778580666;
75,85;75,85;1;1;4;1;0;0;-18003,1134457797;-0,00051471870392561;
75,9;75,9;1;1;4;1;0;0;-18003,1134457797;-0,00035405158996582;
75,95;75,95;1;1;4;1;0;0;-18003,1134457797;-0,000395025126636028;
76;76;1;1;4;1;0;0;-18003,1134457797;-0,000296887010335922;
76,05;76,05;1;1;4;1;0;0;-18003,1134457797;-0,000504343770444393;
76,1;76,1;1;1;4;1;0;0;-18003,1134457797;-0,000824849121272564;
76,15;76,15;1;1;4;1;0;0;-18003,1134457797;-0,000667860731482506;
76,2;76,2;1;1;4;1;0;0;-18003,1134457797;-0,000351346097886562;
76,25;76,25;1;1;4;1;0;0;-18003,1134457797;-0,000447169877588749;
76,3;76,3;1;1;4;1;0;0;-18003,1134457797;-0,000667404383420944;
76,35;76,35;1;1;4;1;0;0;-18003,1134457797;-0,000424464233219624;
76,4;76,4;1;1;4;1;0;0;-18003,1134457797;-0,000265855342149735;
76,45;76,45;1;1;4;1;0;0;-18003,1134457797;-0,000470825470983982;
76,5;76,5;1;1;4;1;0;0;-18003,1134457797;-0,000770101323723793;
76,55;76,55;1;1;4;1;0;0;-18003,1134457797;-0,000735237263143063;
76,6;76,6;1;1;4;1;0;0;-18003,1134457797;-0,000522774644196033;
76,65;76,65;1;1;4;1;0;0;-18003,1134457797;-0,000653043389320374;
76,7;76,7;1;1;4;1;0;0;-18003,1134457797;-0,000707185827195644;
76,75;76,75;1;1;4;1;0;0;-18003,1134457797;-0,000526667572557926;
76,8;76,8;1;1;4;1;0;0;-18003,1134457797;-0,000285310670733452;
76,85;76,85;1;1;4;1;0;0;-18003,1134457797;-0,000581997446715832;
76,9;76,9;1;1;4;1;0;0;-18003,1134457797;-0,000748955644667149;
76,95;76,95;1;1;4;1;0;0;-18003,1134457797;-0,000578430481255054;
77;77;1;1;4;1;0;0;-18003,1134457797;-0,000311029143631458;
77,05;77,05;1;1;4;1;0;0;-18003,1134457797;-0,000498397275805473;
77,1;77,1;1;1;4;1;0;0;-18003,1134457797;-0,000237366184592247;
77,15;77,15;1;1;4;1;0;0;-18003,1134457797;-0,000148294493556023;
77,2;77,2;1;1;4;1;0;0;-18003,1134457797;-0,000211219303309917;
77,25;77,25;1;1;4;1;0;0;-18003,1134457797;-0,000184453092515469;
77,3;77,3;1;1;4;1;0;0;-18003,1134457797;-0,000277794897556305;
77,35;77,35;1;1;4;1;0;0;-18003,1134457797;-0,00021827407181263;
77,4;77,4;1;1;4;1;0;0;-18003,1134457797;-0,000155926682054996;
77,45;77,45;1;1;4;1;0;0;-18003,1134457797;-4,36138361692429E-05;
77,5;77,5;1;1;4;1;0;0;-18003,1134457797;-0,000133709982037544;
77,55;77,55;1;1;4;1;0;0;-18003,1134457797;-0,000257627107203007;
77,6;77,6;1;1;4;1;0;0;-18003,1134457797;-0,000163563527166843;
77,65;77,65;1;1;4;1;0;0;-18003,1134457797;-0,000114170834422112;
77,7;77,7;1;1;4;1;0;0;-18003,1134457797;-0,000125570222735405;
77,75;77,75;1;1;4;1;0;0;-18003,1134457797;-0,000164425000548363;
77,8;77,8;1;1;4;1;0;0;-18003,1134457797;-0,000113928690552711;
77,85;77,85;1;1;4;1;0;0;-18003,1134457797;-0,000177831389009953;
77,9;77,9;1;1;4;1;0;0;-18003,1134457797;-0,00013135839253664;
77,95;77,95;1;1;4;1;0;0;-18003,1134457797;-0,000210721045732498;
78;78;1;1;4;1;0;0;-18003,1134457797;-7,58562237024307E-05;
78,05;78,05;1;1;4;1;0;0;-18003,1134457797;-0,000152289867401123;
78,1;78,1;1;1;4;1;0;0;-18003,1134457797;-0,000148764811456203;
78,15;78,15;1;1;4;1;0;0;-18003,1134457797;-0,000124555081129074;
78,2;78,2;1;1;4;1;0;0;-18003,1134457797;-0,000147642567753792;
78,25;78,25;1;1;4;1;0;0;-18003,1134457797;-0,000161356292665005;
78,3;78,3;1;1;4;1;0;0;-18003,1134457797;-0,000153183937072754;
78,35;78,35;1;1;4;1;0;0;-18003,1134457797;-0,000121197663247585;
78,4;78,4;1;1;4;1;0;0;-18003,1134457797;-0,000228737480938435;
78,45;78,45;1;1;4;1;0;0;-18003,1134457797;-0,00018648337572813;
78,5;78,5;1;1;4;1;0;0;-18003,1134457797;-0,000206632539629936;
78,55;78,55;1;1;4;1;0;0;-18003,1134457797;-0,000160206109285355;
78,6;78,6;1;1;4;1;0;0;-18003,1134457797;-0,000218744389712811;
78,65;78,65;1;1;4;1;0;0;-18003,1134457797;-0,00020668376237154;
78,7;78,7;1;1;4;1;0;0;-18003,1134457797;-0,000266428105533123;
78,75;78,75;1;1;4;1;0;0;-18003,1134457797;-0,000234902836382389;
78,8;78,8;1;1;4;1;0;0;-18003,1134457797;-0,000214017927646637;
78,85;78,85;1;1;4;1;0;0;-18003,1134457797;-0,000207200646400452;
78,9;78,9;1;1;4;1;0;0;-18003,1134457797;-0,00021656509488821;
78,95;78,95;1;1;4;1;0;0;-18003,1134457797;-0,000222139060497284;
79;79;1;1;4;1;0;0;-18003,1134457797;-0,000200672075152397;
79,05;79,05;1;1;4;1;0;0;-18003,1134457797;-0,000229473225772381;
79,1;79,1;1;1;4;1;0;0;-18003,1134457797;-0,00028825830668211;
79,15;79,15;1;1;4;1;0;0;-18003,1134457797;-0,000274479389190674;
79,2;79,2;1;1;4;1;0;0;-18003,1134457797;-0,000204402022063732;
79,25;79,25;1;1;4;1;0;0;-18003,1134457797;-0,000203750096261501;
79,3;79,3;1;1;4;1;0;0;-18003,1134457797;-0,00023543369024992;
79,35;79,35;1;1;4;1;0;0;-18003,1134457797;-0,000292151235044003;
79,4;79,4;1;1;4;1;0;0;-18003,1134457797;-0,000214283354580402;
79,45;79,45;1;1;4;1;0;0;-18003,1134457797;-0,000289459712803364;
79,5;79,5;1;1;4;1;0;0;-18003,1134457797;-0,000197449699044228;
79,55;79,55;1;1;4;1;0;0;-18003,1134457797;-0,000249110162258148;
79,6;79,6;1;1;4;1;0;0;-18003,1134457797;-0,000289999879896641;
79,65;79,65;1;1;4;1;0;0;-18003,1134457797;-0,000284882262349129;
79,7;79,7;1;1;4;1;0;0;-18003,1134457797;-0,000251834280788898;
79,75;79,75;1;1;4;1;0;0;-18003,1134457797;-0,000331220217049122;
79,8;79,8;1;1;4;1;0;0;-18003,1134457797;-0,00032374169677496;
79,85;79,85;1;1;4;1;0;0;-18003,1134457797;-0,000348039902746677;
79,9;79,9;1;1;4;1;0;0;-18003,1134457797;-0,000226059928536415;
79,95;79,95;1;1;4;1;0;0;-18003,1134457797;-0,000207563862204552;
80;80;1;1;4;1;0;0;-18003,1134457797;-0,000210651196539402;
80,05;80,05;1;1;4;1;0;0;-18003,1134457797;-0,000205249525606632;
80,1;80,1;1;1;4;1;0;0;-18003,1134457797;-0,000146394595503807;
80,15;80,15;1;1;4;1;0;0;-18003,1134457797;-0,000219237990677357;
80,2;80,2;1;1;4;1;0;0;-18003,1134457797;-0,000147861428558826;
80,25;80,25;1;1;4;1;0;0;-18003,1134457797;-0,000169994309544563;
80,3;80,3;1;1;4;1;0;0;-18003,1134457797;-7,67875462770462E-06;
80,35;80,35;1;1;4;1;0;0;-18003,1134457797;-8,50297510623932E-05;
80,4;80,4;1;1;4;1;0;0;-18003,1134457797;-7,80774280428886E-05;
80,45;80,45;1;1;4;1;0;0;-18003,1134457797;-0,000213324092328548;
80,5;80,5;1;1;4;1;0;0;-18003,1134457797;-0,000216616317629814;
80,55;80,55;1;1;4;1;0;0;-18003,1134457797;-0,000234381295740604;
80,6;80,6;1;1;4;1;0;0;-18003,1134457797;-0,00028170645236969;
80,65;80,65;1;1;4;1;0;0;-18003,1134457797;-0,000398359261453152;
80,7;80,7;1;1;4;1;0;0;-18003,1134457797;-0,000667190179228783;
80,75;80,75;1;1;4;1;0;0;-18003,1134457797;-0,000540544278919697;
80,8;80,8;1;1;4;1;0;0;-18003,1134457797;-0,000192397274076939;
80,85;80,85;1;1;4;1;0;0;-18003,1134457797;-0,000291438773274422;
80,9;80,9;1;1;4;1;0;0;-18003,1134457797;-0,000549368560314178;
80,95;80,95;1;1;4;1;0;0;-18003,1134457797;-0,00055855605751276;
81;81;1;1;4;1;0;0;-18003,1134457797;-0,000313823111355305;
81,05;81,05;1;1;4;1;0;0;-18003,1134457797;-0,000293976627290249;
81,1;81,1;1;1;4;1;0;0;-18003,1134457797;-0,000333855859935284;
81,15;81,15;1;1;4;1;0;0;-18003,1134457797;-0,000619105994701386;
81,2;81,2;1;1;4;1;0;0;-18003,1134457797;-0,000476157292723656;
81,25;81,25;1;1;4;1;0;0;-18003,1134457797;-0,000442950986325741;
81,3;81,3;1;1;4;1;0;0;-18003,1134457797;-0,000467482022941113;
81,35;81,35;1;1;4;1;0;0;-18003,1134457797;-0,000547603704035282;
81,4;81,4;1;1;4;1;0;0;-18003,1134457797;-0,000424901954829693;
81,45;81,45;1;1;4;1;0;0;-18003,1134457797;-0,000666435807943344;
81,5;81,5;1;1;4;1;0;0;-18003,1134457797;-0,0003461679443717;
81,55;81,55;1;1;4;1;0;0;-18003,1134457797;-0,000655432231724262;
81,6;81,6;1;1;4;1;0;0;-18003,1134457797;-0,000524879433214664;
81,65;81,65;1;1;4;1;0;0;-18003,1134457797;-0,000359201803803444;
81,7;81,7;1;1;4;1;0;0;-18003,1134457797;-0,000555077567696571;
81,75;81,75;1;1;4;1;0;0;-18003,1134457797;-0,000630002468824387;
81,8;81,8;1;1;4;1;0;0;-18003,1134457797;-0,000482657924294472;
81,85;81,85;1;1;4;1;0;0;-18003,1134457797;-0,000662426464259624;
81,9;81,9;1;1;4;1;0;0;-18003,1134457797;-0,000660018995404243;
81,95;81,95;1;1;4;1;0;0;-18003,1134457797;-0,000694436021149158;
82;82;1;1;4;1;0;0;-18003,1134457797;-0,000493898987770081;
82,05;82,05;1;1;4;1;0;0;-18003,1134457797;-0,000597285106778145;
82,1;82,1;1;1;4;1;0;0;-18003,1134457797;-0,000351709313690662;
82,15;82,15;1;1;4;1;0;0;-18003,1134457797;-0,000618752092123032;
82,2;82,2;1;1;4;1;0;0;-18003,1134457797;-0,000420864671468735;
82,25;82,25;1;1;4;1;0;0;-18003,1134457797;-0,000352361239492893;
82,3;82,3;1;1;4;1;0;0;-18003,1134457797;-0,000350172631442547;
82,35;82,35;1;1;4;1;0;0;-18003,1134457797;-0,000398522242903709;
82,4;82,4;1;1;4;1;0;0;-18003,1134457797;-0,000457065179944038;
82,45;82,45;1;1;4;1;0;0;-18003,1134457797;-0,000514676794409752;
82,5;82,5;1;1;4;1;0;0;-18003,1134457797;-0,000587804242968559;
82,55;82,55;1;1;4;1;0;0;-18003,1134457797;-0,000574300065636635;
82,6;82,6;1;1;4;1;0;0;-18003,1134457797;-0,000354927033185959;
82,65;82,65;1;1;4;1;0;0;-18003,1134457797;-0,000549801625311375;
82,7;82,7;1;1;4;1;0;0;-18003,1134457797;-0,000469419173896313;
82,75;82,75;1;1;4;1;0;0;-18003,1134457797;-0,000295531935989857;
82,8;82,8;1;1;4;1;0;0;-18003,1134457797;-0,00042320229113102;
82,85;82,85;1;1;4;1;0;0;-18003,1134457797;-0,000553433783352375;
82,9;82,9;1;1;4;1;0;0;-18003,1134457797;-0,000700652599334717;
82,95;82,95;1;1;4;1;0;0;-18003,1134457797;-0,00056426040828228;
83;83;1;1;4;1;0;0;-18003,1134457797;-0,000415649265050888;
83,05;83,05;1;1;4;1;0;0;-18003,1134457797;-0,00064394436776638;
83,1;83,1;1;1;4;1;0;0;-18003,1134457797;-0,000820597633719444;
83,15;83,15;1;1;4;1;0;0;-18003,1134457797;-0,000612377189099789;
83,2;83,2;1;1;4;1;0;0;-18003,1134457797;-0,000430741347372532;
83,25;83,25;1;1;4;1;0;0;-18003,1134457797;-0,000604414381086826;
83,3;83,3;1;1;4;1;0;0;-18003,1134457797;-0,000712205655872822;
83,35;83,35;1;1;4;1;0;0;-18003,1134457797;-0,000698287039995193;
83,4;83,4;1;1;4;1;0;0;-18003,1134457797;-0,00044854823499918;
83,45;83,45;1;1;4;1;0;0;-18003,1134457797;-0,000572861172258854;
83,5;83,5;1;1;4;1;0;0;-18003,1134457797;-0,000630998983979225;
83,55;83,55;1;1;4;1;0;0;-18003,1134457797;-0,000520865432918072;
83,6;83,6;1;1;4;1;0;0;-18003,1134457797;-0,000433009117841721;
83,65;83,65;1;1;4;1;0;0;-18003,1134457797;-0,000567091628909111;
83,7;83,7;1;1;4;1;0;0;-18003,1134457797;-0,00068299937993288;
83,75;83,75;1;1;4;1;0;0;-18003,1134457797;-0,000647096894681454;
83,8;83,8;1;1;4;1;0;0;-18003,1134457797;-0,000470038503408432;
83,85;83,85;1;1;4;1;0;0;-18003,1134457797;-0,00055347103625536;
83,9;83,9;1;1;4;1;0;0;-18003,1134457797;-0,000680494122207165;
83,95;83,95;1;1;4;1;0;0;-18003,1134457797;-0,000580423511564732;
84;84;1;1;4;1;0;0;-18003,1134457797;-0,000436673872172832;
84,05;84,05;1;1;4;1;0;0;-18003,1134457797;-0,000500599853694439;
84,1;84,1;1;1;4;1;0;0;-18003,1134457797;-0,000586290843784809;
84,15;84,15;1;1;4;1;0;0;-18003,1134457797;-0,000393912196159363;
84,2;84,2;1;1;4;1;0;0;-18003,1134457797;-0,000367206521332264;
84,25;84,25;1;1;4;1;0;0;-18003,1134457797;-0,000389940105378628;
84,3;84,3;1;1;4;1;0;0;-18003,1134457797;-0,000459845177829266;
84,35;84,35;1;1;4;1;0;0;-18003,1134457797;-0,000429968349635601;
84,4;84,4;1;1;4;1;0;0;-18003,1134457797;-0,000418359413743019;
84,45;84,45;1;1;4;1;0;0;-18003,1134457797;-0,000645769760012627;
84,5;84,5;1;1;4;1;0;0;-18003,1134457797;-0,000683576799929142;
84,55;84,55;1;1;4;1;0;0;-18003,1134457797;-0,000579371117055416;
84,6;84,6;1;1;4;1;0;0;-18003,1134457797;-0,000419672578573227;
84,65;84,65;1;1;4;1;0;0;-18003,1134457797;-0,000574118457734585;
84,7;84,7;1;1;4;1;0;0;-18003,1134457797;-0,000609923154115677;
84,75;84,75;1;1;4;1;0;0;-18003,1134457797;-0,000509796664118767;
84,8;84,8;1;1;4;1;0;0;-18003,1134457797;-0,000486113131046295;
84,85;84,85;1;1;4;1;0;0;-18003,1134457797;-0,000622132793068886;
84,9;84,9;1;1;4;1;0;0;-18003,1134457797;-0,000589005649089813;
84,95;84,95;1;1;4;1;0;0;-18003,1134457797;-0,000569806434214115;
85;85;1;1;4;1;0;0;-18003,1134457797;-0,000432184897363186;
85,05;85,05;1;1;4;1;0;0;-18003,1134457797;-0,000658407807350159;
85,1;85,1;1;1;4;1;0;0;-18003,1134457797;-0,000702589750289917;
85,15;85,15;1;1;4;1;0;0;-18003,1134457797;-0,00062206294387579;
85,2;85,2;1;1;4;1;0;0;-18003,1134457797;-0,0004942761734128;
85,25;85,25;1;1;4;1;0;0;-18003,1134457797;-0,000640982761979103;
85,3;85,3;1;1;4;1;0;0;-18003,1134457797;-0,00079798512160778;
85,35;85,35;1;1;4;1;0;0;-18003,1134457797;-0,000648703426122665;
85,4;85,4;1;1;4;1;0;0;-18003,1134457797;-0,000514951534569263;
85,45;85,45;1;1;4;1;0;0;-18003,1134457797;-0,000561689957976341;
85,5;85,5;1;1;4;1;0;0;-18003,1134457797;-0,000780276022851467;
85,55;85,55;1;1;4;1;0;0;-18003,1134457797;-0,000491873361170292;
85,6;85,6;1;1;4;1;0;0;-18003,1134457797;-0,000434098765254021;
85,65;85,65;1;1;4;1;0;0;-18003,1134457797;-0,000642994418740273;
85,7;85,7;1;1;4;1;0;0;-18003,1134457797;-0,000714026391506195;
85,75;85,75;1;1;4;1;0;0;-18003,1134457797;-0,000751516781747341;
85,8;85,8;1;1;4;1;0;0;-18003,1134457797;-0,000515719875693321;
85,85;85,85;1;1;4;1;0;0;-18003,1134457797;-0,000694277696311474;
85,9;85,9;1;1;4;1;0;0;-18003,1134457797;-0,000759758986532688;
85,95;85,95;1;1;4;1;0;0;-18003,1134457797;-0,00075142364948988;
86;86;1;1;4;1;0;0;-18003,1134457797;-0,000549103133380413;
86,05;86,05;1;1;4;1;0;0;-18003,1134457797;-0,000611203722655773;
86,1;86,1;1;1;4;1;0;0;-18003,1134457797;-0,000726417638361454;
86,15;86,15;1;1;4;1;0;0;-18003,1134457797;-0,000603040680289268;
86,2;86,2;1;1;4;1;0;0;-18003,1134457797;-0,000565312802791595;
86,25;86,25;1;1;4;1;0;0;-18003,1134457797;-0,000628586858510971;
86,3;86,3;1;1;4;1;0;0;-18003,1134457797;-0,000753891654312611;
86,35;86,35;1;1;4;1;0;0;-18003,1134457797;-0,000553587451577187;
86,4;86,4;1;1;4;1;0;0;-18003,1134457797;-0,000513247214257717;
86,45;86,45;1;1;4;1;0;0;-18003,1134457797;-0,000685136765241623;
86,5;86,5;1;1;4;1;0;0;-18003,1134457797;-0,000819838605821133;
86,55;86,55;1;1;4;1;0;0;-18003,1134457797;-0,000714119523763657;
86,6;86,6;1;1;4;1;0;0;-18003,1134457797;-0,000532511621713638;
86,65;86,65;1;1;4;1;0;0;-18003,1134457797;-0,000545401126146317;
86,7;86,7;1;1;4;1;0;0;-18003,1134457797;-0,000526979565620422;
86,75;86,75;1;1;4;1;0;0;-18003,1134457797;-0,000546509400010109;
86,8;86,8;1;1;4;1;0;0;-18003,1134457797;-0,00040596816688776;
86,85;86,85;1;1;4;1;0;0;-18003,1134457797;-0,000586612150073051;
86,9;86,9;1;1;4;1;0;0;-18003,1134457797;-0,000602775253355503;
86,95;86,95;1;1;4;1;0;0;-18003,1134457797;-0,00052939634770155;
87;87;1;1;4;1;0;0;-18003,1134457797;-0,000495067797601223;
87,05;87,05;1;1;4;1;0;0;-18003,1134457797;-0,000527957454323769;
87,1;87,1;1;1;4;1;0;0;-18003,1134457797;-0,000512148253619671;
87,15;87,15;1;1;4;1;0;0;-18003,1134457797;-0,00054837204515934;
87,2;87,2;1;1;4;1;0;0;-18003,1134457797;-0,000429479405283928;
87,25;87,25;1;1;4;1;0;0;-18003,1134457797;-0,00055359210819006;
87,3;87,3;1;1;4;1;0;0;-18003,1134457797;-0,000498113222420216;
87,35;87,35;1;1;4;1;0;0;-18003,1134457797;-0,000428515486419201;
87,4;87,4;1;1;4;1;0;0;-18003,1134457797;-0,0003798957914114;
87,45;87,45;1;1;4;1;0;0;-18003,1134457797;-0,000557005405426025;
87,5;87,5;1;1;4;1;0;0;-18003,1134457797;-0,000715861096978188;
87,55;87,55;1;1;4;1;0;0;-18003,1134457797;-0,000549736432731152;
87,6;87,6;1;1;4;1;0;0;-18003,1134457797;-0,000522350892424583;
87,65;87,65;1;1;4;1;0;0;-18003,1134457797;-0,000527184456586838;
87,7;87,7;1;1;4;1;0;0;-18003,1134457797;-0,000576451420783997;
87,75;87,75;1;1;4;1;0;0;-18003,1134457797;-0,000570639967918396;
87,8;87,8;1;1;4;1;0;0;-18003,1134457797;-0,000522308982908726;
87,85;87,85;1;1;4;1;0;0;-18003,1134457797;-0,000524218194186687;
87,9;87,9;1;1;4;1;0;0;-18003,1134457797;-0,000625550746917725;
87,95;87,95;1;1;4;1;0;0;-18003,1134457797;-0,000602942891418934;
88;88;1;1;4;1;0;0;-18003,1134457797;-0,000477219000458717;
88,05;88,05;1;1;4;1;0;0;-18003,1134457797;-0,000634272582828999;
88,1;88,1;1;1;4;1;0;0;-18003,1134457797;-0,000671092420816422;
88,15;88,15;1;1;4;1;0;0;-18003,1134457797;-0,00068912748247385;
88,2;88,2;1;1;4;1;0;0;-18003,1134457797;-0,000508422963321209;
88,25;88,25;1;1;4;1;0;0;-18003,1134457797;-0,000623078085482121;
88,3;88,3;1;1;4;1;0;0;-18003,1134457797;-0,000611436553299427;
88,35;88,35;1;1;4;1;0;0;-18003,1134457797;-0,000577308237552643;
88,4;88,4;1;1;4;1;0;0;-18003,1134457797;-0,000455277040600777;
88,45;88,45;1;1;4;1;0;0;-18003,1134457797;-0,000630808062851429;
88,5;88,5;1;1;4;1;0;0;-18003,1134457797;-0,000674058683216572;
88,55;88,55;1;1;4;1;0;0;-18003,1134457797;-0,000584414228796959;
88,6;88,6;1;1;4;1;0;0;-18003,1134457797;-0,000572390854358673;
88,65;88,65;1;1;4;1;0;0;-18003,1134457797;-0,000625369139015675;
88,7;88,7;1;1;4;1;0;0;-18003,1134457797;-0,000746692530810833;
88,75;88,75;1;1;4;1;0;0;-18003,1134457797;-0,000621913932263851;
88,8;88,8;1;1;4;1;0;0;-18003,1134457797;-0,000583077780902386;
88,85;88,85;1;1;4;1;0;0;-18003,1134457797;-0,000577410683035851;
88,9;88,9;1;1;4;1;0;0;-18003,1134457797;-0,000547170639038086;
88,95;88,95;1;1;4;1;0;0;-18003,1134457797;-0,00058906152844429;
89;89;1;1;4;1;0;0;-18003,1134457797;-0,000604172237217426;
89,05;89,05;1;1;4;1;0;0;-18003,1134457797;-0,000666938722133636;
89,1;89,1;1;1;4;1;0;0;-18003,1134457797;-0,000609643757343292;
89,15;89,15;1;1;4;1;0;0;-18003,1134457797;-0,000678920187056065;
89,2;89,2;1;1;4;1;0;0;-18003,1134457797;-0,000493046827614307;
89,25;89,25;1;1;4;1;0;0;-18003,1134457797;-0,000677173957228661;
89,3;89,3;1;1;4;1;0;0;-18003,1134457797;-0,000491361133754253;
89,35;89,35;1;1;4;1;0;0;-18003,1134457797;-0,000675641931593418;
89,4;89,4;1;1;4;1;0;0;-18003,1134457797;-0,000625704415142536;
89,45;89,45;1;1;4;1;0;0;-18003,1134457797;-0,000772625207901001;
89,5;89,5;1;1;4;1;0;0;-18003,1134457797;-0,000900905579328537;
89,55;89,55;1;1;4;1;0;0;-18003,1134457797;-0,000694119371473789;
89,6;89,6;1;1;4;1;0;0;-18003,1134457797;-0,000642822124063969;
89,65;89,65;1;1;4;1;0;0;-18003,1134457797;-0,000804639421403408;
89,7;89,7;1;1;4;1;0;0;-18003,1134457797;-0,000898907892405987;
89,75;89,75;1;1;4;1;0;0;-18003,1134457797;-0,000788909383118153;
89,8;89,8;1;1;4;1;0;0;-18003,1134457797;-0,000736447982490063;
89,85;89,85;1;1;4;1;0;0;-18003,1134457797;-0,000906521454453468;
89,9;89,9;1;1;4;1;0;0;-18003,1134457797;-0,000984221696853638;
89,95;89,95;1;1;4;1;0;0;-18003,1134457797;-0,000698836520314217;
90;90;1;1;4;1;0;0;-18003,1134457797;-0,000618030317127705;
90,05;90,05;1;1;4;1;0;0;-18003,1134457797;-0,000769589096307755;
90,1;90,1;1;1;4;1;0;0;-18003,1134457797;-0,000799302943050861;
90,15;90,15;1;1;4;1;0;0;-18003,1134457797;-0,000810106284916401;
90,2;90,2;1;1;4;1;0;0;-18003,1134457797;-0,000558360479772091;
90,25;90,25;1;1;4;1;0;0;-18003,1134457797;-0,000803330913186073;
90,3;90,3;1;1;4;1;0;0;-18003,1134457797;-0,000842064619064331;
90,35;90,35;1;1;4;1;0;0;-18003,1134457797;-0,000706515274941921;
90,4;90,4;1;1;4;1;0;0;-18003,1134457797;-0,000510266982018948;
90,45;90,45;1;1;4;1;0;0;-18003,1134457797;-0,000629094429314137;
90,5;90,5;1;1;4;1;0;0;-18003,1134457797;-0,000724885612726212;
90,55;90,55;1;1;4;1;0;0;-18003,1134457797;-0,000602025538682938;
90,6;90,6;1;1;4;1;0;0;-18003,1134457797;-0,000545121729373932;
90,65;90,65;1;1;4;1;0;0;-18003,1134457797;-0,00054327305406332;
90,7;90,7;1;1;4;1;0;0;-18003,1134457797;-0,000647627748548985;
90,75;90,75;1;1;4;1;0;0;-18003,1134457797;-0,00061502680182457;
90,8;90,8;1;1;4;1;0;0;-18003,1134457797;-0,000525908544659615;
90,85;90,85;1;1;4;1;0;0;-18003,1134457797;-0,000512548722326756;
90,9;90,9;1;1;4;1;0;0;-18003,1134457797;-0,000565405935049057;
90,95;90,95;1;1;4;1;0;0;-18003,1134457797;-0,000495258718729019;
91;91;1;1;4;1;0;0;-18003,1134457797;-0,00056450255215168;
91,05;91,05;1;1;4;1;0;0;-18003,1134457797;-0,000524385832250118;
91,1;91,1;1;1;1;2;0;0;-18003,1134457797;-0,00062860082834959;
91,1;91,1;1;1;1;2;0;0;-18003,1134457797;-0,00062860082834959;
91,15;91,15;1;1;1;2;0;0;-18003,1134457797;-0,00059482641518116;
91,2;91,2;1;1;1;2;0;0;-18003,1134457797;-0,000476324930787086;
91,25;91,25;1;1;1;2;0;0;-18003,1134457797;-0,000629839487373829;
91,3;91,3;1;1;1;2;0;0;-18003,1134457797;-0,000622440129518509;
91,35;91,35;1;1;1;2;0;0;-18004,0808291418;-0,000846767798066139;
91,4;91,4;1;1;1;2;0;0;-18010,1819604387;-0,00151826068758965;
91,45;91,45;1;1;1;2;0;0;-18017,3220006697;-0,00232282094657421;
91,5;91,5;1;1;1;2;0;0;-18021,599229879;-0,00331021845340729;
91,55;91,55;1;1;1;2;0;0;-18024,9162282834;-0,00470909755676985;
91,6;91,6;1;1;1;2;0;0;-18027,6574458326;-0,00605443026870489;
91,65;91,65;1;1;1;2;0;0;-18030,3360785063;-0,00745572149753571;
91,7;91,7;1;1;1;2;0;0;-18033,0129230407;-0,00898097641766071;
91,75;91,75;1;1;1;2;0;0;-18035,5020129485;-0,00994219910353422;
91,8;91,8;1;1;1;2;0;0;-18037,2615420212;-0,0113373529165983;
91,85;91,85;1;1;1;2;0;0;-18038,600858358;-0,0140781747177243;
91,9;91,9;1;1;1;2;0;0;-18041,4958558872;-0,0166904786601663;
91,95;91,95;1;1;1;2;0;0;-18045,0649819331;-0,0192069634795189;
92;92;1;1;1;2;0;0;-18048,6358961183;-0,0216967286542058;
92,05;92,05;1;1;1;2;0;0;-18052,2068103034;-0,0240416871383786;
92,1;92,1;1;1;1;2;0;0;-18055,2716810663;-0,0271595409139991;
92,15;92,15;1;1;1;2;0;0;-18057,274397084;-0,0298318080604076;
92,2;92,2;1;1;1;2;0;0;-18059,0607482462;-0,0322185456752777;
92,25;92,25;1;1;1;2;0;0;-18060,8453112692;-0,0340392999351025;
92,3;92,3;1;1;1;2;0;0;-18062,6316624314;-0,0354650663211942;
92,35;92,35;1;1;1;2;0;0;-18064,4430475439;-0,0402254005894065;
92,4;92,4;1;1;1;2;0;0;-18068,3411912212;-0,0445041107013822;
92,45;92,45;1;1;1;2;0;0;-18072,3591402318;-0,0482960697263479;
