"Temps total (s)";"Temps de cycle écoulé (s)";"Nombre total de cycles";"Cycles écoulés";"Etape";"Boucle 1";"Nombre total de cycles(Forme d'onde Linear)";"Nombre total de cycles(Forme d'onde Rotary)";"Pos (µm)";"Effort_5N (N)";
185,95;185,95;1;1;4;1;0;0;-14851,0699979231;-0,0379547802731395;
186;186;1;1;4;1;0;0;-14851,0699979231;-0,0379622681066394;
186,05;186,05;1;1;4;1;0;0;-14851,0699979231;-0,0379967596381903;
186,1;186,1;1;1;4;1;0;0;-14851,0699979231;-0,0380289135500789;
186,15;186,15;1;1;4;1;0;0;-14851,0699979231;-0,0380027014762163;
186,2;186,2;1;1;4;1;0;0;-14851,0699979231;-0,0380537379533052;
186,25;186,25;1;1;4;1;0;0;-14851,0699979231;-0,0380440521985292;
186,3;186,3;1;1;4;1;0;0;-14851,0699979231;-0,0379997631534934;
186,35;186,35;1;1;4;1;0;0;-14851,0699979231;-0,0380500731989741;
186,4;186,4;1;1;4;1;0;0;-14851,0699979231;-0,0380161078646779;
186,45;186,45;1;1;4;1;0;0;-14851,0699979231;-0,0380691420286894;
186,5;186,5;1;1;4;1;0;0;-14851,0699979231;-0,0380666460841894;
186,55;186,55;1;1;4;1;0;0;-14851,0699979231;-0,0381520623341203;
186,6;186,6;1;1;4;1;0;0;-14851,0699979231;-0,038118502125144;
186,65;186,65;1;1;4;1;0;0;-14851,0699979231;-0,0381080806255341;
186,7;186,7;1;1;4;1;0;0;-14851,0699979231;-0,0381619250401855;
186,75;186,75;1;1;4;1;0;0;-14851,0699979231;-0,0381419993937016;
186,8;186,8;1;1;4;1;0;0;-14851,0699979231;-0,0381526863202453;
186,85;186,85;1;1;4;1;0;0;-14851,0699979231;-0,0381355592980981;
186,9;186,9;1;1;4;1;0;0;-14851,0699979231;-0,0382072338834405;
186,95;186,95;1;1;4;1;0;0;-14851,0699979231;-0,0381453707814217;
187;187;1;1;4;1;0;0;-14851,0699979231;-0,0381867401301861;
187,05;187,05;1;1;4;1;0;0;-14851,0699979231;-0,0382168497890234;
187,1;187,1;1;1;4;1;0;0;-14851,0699979231;-0,0382238812744617;
187,15;187,15;1;1;4;1;0;0;-14851,0699979231;-0,0382828526198864;
187,2;187,2;1;1;4;1;0;0;-14851,0699979231;-0,0382541166618466;
187,25;187,25;1;1;4;1;0;0;-14851,0699979231;-0,0382580934092402;
187,3;187,3;1;1;4;1;0;0;-14851,0699979231;-0,038267052732408;
187,35;187,35;1;1;4;1;0;0;-14851,0699979231;-0,038301139138639;
187,4;187,4;1;1;4;1;0;0;-14851,0699979231;-0,0383220426738262;
187,45;187,45;1;1;4;1;0;0;-14851,0699979231;-0,0383615912869573;
187,5;187,5;1;1;4;1;0;0;-14851,0699979231;-0,0383099401369691;
187,55;187,55;1;1;4;1;0;0;-14851,0699979231;-0,0383077887818217;
187,6;187,6;1;1;4;1;0;0;-14851,0699979231;-0,0383338890969753;
187,65;187,65;1;1;4;1;0;0;-14851,0699979231;-0,0384034309536219;
187,7;187,7;1;1;4;1;0;0;-14851,0699979231;-0,0383601943030953;
187,75;187,75;1;1;4;1;0;0;-14851,0699979231;-0,0383860664442182;
187,8;187,8;1;1;4;1;0;0;-14851,0699979231;-0,0383553234860301;
187,85;187,85;1;1;4;1;0;0;-14851,0699979231;-0,0383752724155784;
187,9;187,9;1;1;4;1;0;0;-14851,0699979231;-0,0383496424183249;
187,95;187,95;1;1;4;1;0;0;-14851,0699979231;-0,0384606048464775;
188;188;1;1;4;1;0;0;-14851,0699979231;-0,0384232355281711;
188,05;188,05;1;1;4;1;0;0;-14851,0699979231;-0,0384366884827614;
188,1;188,1;1;1;4;1;0;0;-14851,0699979231;-0,0384345417842269;
188,15;188,15;1;1;4;1;0;0;-14851,0699979231;-0,0384489167481661;
188,2;188,2;1;1;4;1;0;0;-14851,0699979231;-0,0385482562705874;
188,25;188,25;1;1;4;1;0;0;-14851,0699979231;-0,0384719390422106;
188,3;188,3;1;1;4;1;0;0;-14851,0699979231;-0,0384026113897562;
188,35;188,35;1;1;4;1;0;0;-14851,0699979231;-0,0384970009326935;
188,4;188,4;1;1;4;1;0;0;-14851,0699979231;-0,0385040184482932;
188,45;188,45;1;1;4;1;0;0;-14851,0699979231;-0,0384389143437147;
188,5;188,5;1;1;4;1;0;0;-14851,0699979231;-0,0384634314104915;
188,55;188,55;1;1;4;1;0;0;-14851,0699979231;-0,0385047029703856;
188,6;188,6;1;1;4;1;0;0;-14851,0699979231;-0,0385590782389045;
188,65;188,65;1;1;4;1;0;0;-14851,0699979231;-0,038560451939702;
188,7;188,7;1;1;4;1;0;0;-14851,0699979231;-0,0384993478655815;
188,75;188,75;1;1;4;1;0;0;-14851,0699979231;-0,0384937645867467;
188,8;188,8;1;1;4;1;0;0;-14851,0699979231;-0,0385672319680452;
188,85;188,85;1;1;4;1;0;0;-14851,0699979231;-0,0385209312662482;
188,9;188,9;1;1;4;1;0;0;-14851,0699979231;-0,0384512450546026;
188,95;188,95;1;1;4;1;0;0;-14851,0699979231;-0,038580265827477;
189;189;1;1;4;1;0;0;-14851,0699979231;-0,0386155070737004;
189,05;189,05;1;1;4;1;0;0;-14851,0699979231;-0,0386768812313676;
189,1;189,1;1;1;4;1;0;0;-14851,0699979231;-0,0386731559410691;
189,15;189,15;1;1;4;1;0;0;-14851,0699979231;-0,0386840337887406;
189,2;189,2;1;1;4;1;0;0;-14851,0699979231;-0,0387627445161343;
189,25;189,25;1;1;4;1;0;0;-14851,0699979231;-0,0387230748310685;
189,3;189,3;1;1;4;1;0;0;-14851,0699979231;-0,0387004297226667;
189,35;189,35;1;1;4;1;0;0;-14851,0699979231;-0,0387219106778502;
189,4;189,4;1;1;4;1;0;0;-14851,0699979231;-0,0387807562947273;
189,45;189,45;1;1;4;1;0;0;-14851,0699979231;-0,0387199502438307;
189,5;189,5;1;1;4;1;0;0;-14851,0699979231;-0,0387377757579088;
189,55;189,55;1;1;4;1;0;0;-14851,0699979231;-0,0388055481016636;
189,6;189,6;1;1;4;1;0;0;-14851,0699979231;-0,0388740515336394;
189,65;189,65;1;1;4;1;0;0;-14851,0699979231;-0,0388408964499831;
189,7;189,7;1;1;4;1;0;0;-14851,0699979231;-0,0388643052428961;
189,75;189,75;1;1;4;1;0;0;-14851,0699979231;-0,03883914090693;
189,8;189,8;1;1;4;1;0;0;-14851,0699979231;-0,0388544844463468;
189,85;189,85;1;1;4;1;0;0;-14851,0699979231;-0,0387913174927235;
189,9;189,9;1;1;4;1;0;0;-14851,0699979231;-0,0387611100450158;
189,95;189,95;1;1;4;1;0;0;-14851,0699979231;-0,038850991986692;
190;190;1;1;4;1;0;0;-14851,0699979231;-0,0388495903462172;
190,05;190,05;1;1;4;1;0;0;-14851,0699979231;-0,0388777302578092;
190,1;190,1;1;1;4;1;0;0;-14851,0699979231;-0,0389139214530587;
190,15;190,15;1;1;4;1;0;0;-14851,0699979231;-0,0389030342921615;
190,2;190,2;1;1;4;1;0;0;-14851,0699979231;-0,0389476027339697;
190,25;190,25;1;1;4;1;0;0;-14851,0699979231;-0,0389478355646133;
190,3;190,3;1;1;4;1;0;0;-14851,0699979231;-0,0389680592343211;
190,35;190,35;1;1;4;1;0;0;-14851,0699979231;-0,0389231881126761;
190,4;190,4;1;1;4;1;0;0;-14851,0699979231;-0,0389912584796548;
190,45;190,45;1;1;4;1;0;0;-14851,0699979231;-0,0389977497979999;
190,5;190,5;1;1;4;1;0;0;-14851,0699979231;-0,0389612186700106;
190,55;190,55;1;1;4;1;0;0;-14851,0699979231;-0,0390174938365817;
190,6;190,6;1;1;4;1;0;0;-14851,0699979231;-0,0390191143378615;
190,65;190,65;1;1;4;1;0;0;-14851,0699979231;-0,0390518642961979;
190,7;190,7;1;1;4;1;0;0;-14851,0699979231;-0,0391015550121665;
190,75;190,75;1;1;4;1;0;0;-14851,0699979231;-0,0390906166285276;
190,8;190,8;1;1;4;1;0;0;-14851,0699979231;-0,0390346627682447;
190,85;190,85;1;1;4;1;0;0;-14851,0699979231;-0,0390833523124456;
190,9;190,9;1;1;4;1;0;0;-14851,0699979231;-0,0390351936221123;
190,95;190,95;1;1;4;1;0;0;-14851,0699979231;-0,0390285067260265;
191;191;1;1;4;1;0;0;-14851,0699979231;-0,039094272069633;
191,05;191,05;1;1;4;1;0;0;-14851,0699979231;-0,0390594312921166;
191,1;191,1;1;1;4;1;0;0;-14851,0699979231;-0,0390203157439828;
191,15;191,15;1;1;4;1;0;0;-14851,0699979231;-0,0390057871118188;
191,2;191,2;1;1;4;1;0;0;-14851,0699979231;-0,0390815129503608;
191,25;191,25;1;1;4;1;0;0;-14851,0699979231;-0,0391349475830793;
191,3;191,3;1;1;4;1;0;0;-14851,0699979231;-0,0390715291723609;
191,35;191,35;1;1;4;1;0;0;-14851,0699979231;-0,039101280272007;
191,4;191,4;1;1;4;1;0;0;-14851,0699979231;-0,039129015058279;
191,45;191,45;1;1;4;1;0;0;-14851,0699979231;-0,0392159819602966;
191,5;191,5;1;1;4;1;0;0;-14851,0699979231;-0,0391686428338289;
191,55;191,55;1;1;4;1;0;0;-14851,0699979231;-0,0391939375549555;
191,6;191,6;1;1;4;1;0;0;-14851,0699979231;-0,0392079306766391;
191,65;191,65;1;1;4;1;0;0;-14851,0699979231;-0,039208116941154;
191,7;191,7;1;1;4;1;0;0;-14851,0699979231;-0,0392241030931473;
191,75;191,75;1;1;4;1;0;0;-14851,0699979231;-0,0392357166856527;
191,8;191,8;1;1;4;1;0;0;-14851,0699979231;-0,0392280332744122;
191,85;191,85;1;1;4;1;0;0;-14851,0699979231;-0,0393180036917329;
191,9;191,9;1;1;4;1;0;0;-14851,0699979231;-0,0392935425043106;
191,95;191,95;1;1;4;1;0;0;-14851,0699979231;-0,0392921501770616;
192;192;1;1;4;1;0;0;-14851,0699979231;-0,0392515724524856;
192,05;192,05;1;1;4;1;0;0;-14851,0699979231;-0,0392891885712743;
192,1;192,1;1;1;4;1;0;0;-14851,0699979231;-0,0392923830077052;
192,15;192,15;1;1;4;1;0;0;-14851,0699979231;-0,0393106695264578;
192,2;192,2;1;1;4;1;0;0;-14851,0699979231;-0,0392941804602742;
192,25;192,25;1;1;4;1;0;0;-14851,0699979231;-0,0392653187736869;
192,3;192,3;1;1;4;1;0;0;-14851,0699979231;-0,0392905855551362;
192,35;192,35;1;1;4;1;0;0;-14851,0699979231;-0,0392974726855755;
192,4;192,4;1;1;4;1;0;0;-14851,0699979231;-0,039335167966783;
192,45;192,45;1;1;4;1;0;0;-14851,0699979231;-0,039338069036603;
192,5;192,5;1;1;4;1;0;0;-14851,0699979231;-0,0393587211146951;
192,55;192,55;1;1;4;1;0;0;-14851,0699979231;-0,0392812909558415;
192,6;192,6;1;1;4;1;0;0;-14851,0699979231;-0,0393223157152534;
192,65;192,65;1;1;4;1;0;0;-14851,0699979231;-0,0393424183130264;
192,7;192,7;1;1;4;1;0;0;-14851,0699979231;-0,039334581233561;
192,75;192,75;1;1;4;1;0;0;-14851,0699979231;-0,0393217662349343;
192,8;192,8;1;1;4;1;0;0;-14851,0699979231;-0,039311028085649;
192,85;192,85;1;1;4;1;0;0;-14851,0699979231;-0,0392741523683071;
192,9;192,9;1;1;4;1;0;0;-14851,0699979231;-0,0394224002957344;
192,95;192,95;1;1;4;1;0;0;-14851,0699979231;-0,0393327651545405;
193;193;1;1;4;1;0;0;-14851,0699979231;-0,0393121549859643;
193,05;193,05;1;1;4;1;0;0;-14851,0699979231;-0,0393564719706774;
193,1;193,1;1;1;4;1;0;0;-14851,0699979231;-0,0393714662641287;
193,15;193,15;1;1;4;1;0;0;-14851,0699979231;-0,0393674522638321;
193,2;193,2;1;1;4;1;0;0;-14851,0699979231;-0,0393707072362304;
193,25;193,25;1;1;4;1;0;0;-14851,0699979231;-0,0393135705962777;
193,3;193,3;1;1;4;1;0;0;-14851,0699979231;-0,0393755408003926;
193,35;193,35;1;1;4;1;0;0;-14851,0699979231;-0,039390274323523;
193,4;193,4;1;1;4;1;0;0;-14851,0699979231;-0,0392967695370317;
193,45;193,45;1;1;4;1;0;0;-14851,0699979231;-0,0393207836896181;
193,5;193,5;1;1;4;1;0;0;-14851,0699979231;-0,0393398478627205;
193,55;193,55;1;1;4;1;0;0;-14851,0699979231;-0,0393213797360659;
193,6;193,6;1;1;4;1;0;0;-14851,0699979231;-0,0393278943374753;
193,65;193,65;1;1;4;1;0;0;-14851,0699979231;-0,0393686071038246;
193,7;193,7;1;1;4;1;0;0;-14851,0699979231;-0,0393490726128221;
193,75;193,75;1;1;4;1;0;0;-14851,0699979231;-0,0393487839028239;
193,8;193,8;1;1;4;1;0;0;-14851,0699979231;-0,0393595453351736;
193,85;193,85;1;1;4;1;0;0;-14851,0699979231;-0,0392377097159624;
193,9;193,9;1;1;4;1;0;0;-14851,0699979231;-0,0392897101119161;
193,95;193,95;1;1;4;1;0;0;-14851,0699979231;-0,0393398152664304;
194;194;1;1;4;1;0;0;-14851,0699979231;-0,0393101759254932;
194,05;194,05;1;1;4;1;0;0;-14851,0699979231;-0,0393457198515534;
194,1;194,1;1;1;4;1;0;0;-14851,0699979231;-0,0393609935417771;
194,15;194,15;1;1;4;1;0;0;-14851,0699979231;-0,0393372494727373;
194,2;194,2;1;1;4;1;0;0;-14851,0699979231;-0,0393593683838844;
194,25;194,25;1;1;4;1;0;0;-14851,0699979231;-0,0393367791548371;
194,3;194,3;1;1;4;1;0;0;-14851,0699979231;-0,0393552333116531;
194,35;194,35;1;1;4;1;0;0;-14851,0699979231;-0,0394266610965133;
194,4;194,4;1;1;4;1;0;0;-14851,0699979231;-0,0394537858664989;
194,45;194,45;1;1;4;1;0;0;-14851,0699979231;-0,039328713901341;
194,5;194,5;1;1;4;1;0;0;-14851,0699979231;-0,0394191173836589;
194,55;194,55;1;1;4;1;0;0;-14851,0699979231;-0,0395002029836178;
194,6;194,6;1;1;4;1;0;0;-14851,0699979231;-0,039450004696846;
194,65;194,65;1;1;4;1;0;0;-14851,0699979231;-0,0394546706229448;
194,7;194,7;1;1;4;1;0;0;-14851,0699979231;-0,0393609004095197;
194,75;194,75;1;1;4;1;0;0;-14851,0699979231;-0,0394736742600799;
194,8;194,8;1;1;4;1;0;0;-14851,0699979231;-0,0394964264705777;
194,85;194,85;1;1;4;1;0;0;-14851,0699979231;-0,0394491804763675;
194,9;194,9;1;1;4;1;0;0;-14851,0699979231;-0,0394703494384885;
194,95;194,95;1;1;4;1;0;0;-14851,0699979231;-0,0395077932626009;
195;195;1;1;4;1;0;0;-14851,0699979231;-0,0395019259303808;
195,05;195,05;1;1;4;1;0;0;-14851,0699979231;-0,0394559046253562;
195,1;195,1;1;1;4;1;0;0;-14851,0699979231;-0,0394512433558702;
195,15;195,15;1;1;4;1;0;0;-14851,0699979231;-0,0394947547465563;
195,2;195,2;1;1;4;1;0;0;-14851,0699979231;-0,0394442956894636;
195,25;195,25;1;1;4;1;0;0;-14851,0699979231;-0,0394677044823766;
195,3;195,3;1;1;4;1;0;0;-14851,0699979231;-0,0394742982462049;
195,35;195,35;1;1;4;1;0;0;-14851,0699979231;-0,0394827639684081;
195,4;195,4;1;1;4;1;0;0;-14851,0699979231;-0,0395328924059868;
195,45;195,45;1;1;4;1;0;0;-14851,0699979231;-0,0394704565405846;
195,5;195,5;1;1;4;1;0;0;-14851,0699979231;-0,0394965428858995;
195,55;195,55;1;1;4;1;0;0;-14851,0699979231;-0,0395096931606531;
195,6;195,6;1;1;4;1;0;0;-14851,0699979231;-0,0395672488957644;
195,65;195,65;1;1;4;1;0;0;-14851,0699979231;-0,039554382674396;
195,7;195,7;1;1;4;1;0;0;-14851,0699979231;-0,0396442133933306;
195,75;195,75;1;1;4;1;0;0;-14851,0699979231;-0,0396204926073551;
195,8;195,8;1;1;4;1;0;0;-14851,0699979231;-0,0396006321534514;
195,85;195,85;1;1;4;1;0;0;-14851,0699979231;-0,0396381551399827;
195,9;195,9;1;1;4;1;0;0;-14851,0699979231;-0,0396191980689764;
195,95;195,95;1;1;4;1;0;0;-14851,0699979231;-0,0395976472645998;
196;196;1;1;4;1;0;0;-14851,0699979231;-0,039632641710341;
196,05;196,05;1;1;4;1;0;0;-14851,0699979231;-0,0395344384014606;
196,1;196,1;1;1;4;1;0;0;-14851,0699979231;-0,0395526830106974;
196,15;196,15;1;1;4;1;0;0;-14851,0699979231;-0,039588613435626;
196,2;196,2;1;1;4;1;0;0;-14851,0699979231;-0,0396841578185558;
196,25;196,25;1;1;4;1;0;0;-14851,0699979231;-0,039582559838891;
196,3;196,3;1;1;4;1;0;0;-14851,0699979231;-0,0396252609789371;
196,35;196,35;1;1;4;1;0;0;-14851,0699979231;-0,0395961338654161;
196,4;196,4;1;1;4;1;0;0;-14851,0699979231;-0,0396429467946291;
196,45;196,45;1;1;4;1;0;0;-14851,0699979231;-0,0396168557927012;
196,5;196,5;1;1;4;1;0;0;-14851,0699979231;-0,039569572545588;
196,55;196,55;1;1;4;1;0;0;-14851,0699979231;-0,0395783549174666;
196,6;196,6;1;1;4;1;0;0;-14851,0699979231;-0,0396526325494051;
196,65;196,65;1;1;4;1;0;0;-14851,0699979231;-0,0396179733797908;
196,7;196,7;1;1;4;1;0;0;-14851,0699979231;-0,0396500946953893;
196,75;196,75;1;1;4;1;0;0;-14851,0699979231;-0,0396171258762479;
196,8;196,8;1;1;4;1;0;0;-14851,0699979231;-0,039694239385426;
196,85;196,85;1;1;4;1;0;0;-14851,0699979231;-0,0396639481186867;
196,9;196,9;1;1;4;1;0;0;-14851,0699979231;-0,0397091032937169;
196,95;196,95;1;1;4;1;0;0;-14851,0699979231;-0,0396692613139749;
197;197;1;1;4;1;0;0;-14851,0699979231;-0,0397304352372885;
197,05;197,05;1;1;4;1;0;0;-14851,0699979231;-0,0397486099973321;
197,1;197,1;1;1;4;1;0;0;-14851,0699979231;-0,0397065421566367;
197,15;197,15;1;1;4;1;0;0;-14851,0699979231;-0,0397087261080742;
197,2;197,2;1;1;4;1;0;0;-14851,0699979231;-0,0396999064832926;
197,25;197,25;1;1;4;1;0;0;-14851,0699979231;-0,0397105561569333;
197,3;197,3;1;1;4;1;0;0;-14851,0699979231;-0,039792382158339;
197,35;197,35;1;1;4;1;0;0;-14851,0699979231;-0,0397535273805261;
197,4;197,4;1;1;4;1;0;0;-14851,0699979231;-0,0397299695760012;
197,45;197,45;1;1;4;1;0;0;-14851,0699979231;-0,0397916464135051;
197,5;197,5;1;1;4;1;0;0;-14851,0699979231;-0,0397921539843082;
197,55;197,55;1;1;4;1;0;0;-14851,0699979231;-0,0398180959746242;
197,6;197,6;1;1;4;1;0;0;-14851,0699979231;-0,0398035300895572;
197,65;197,65;1;1;4;1;0;0;-14851,0699979231;-0,039829290471971;
197,7;197,7;1;1;4;1;0;0;-14851,0699979231;-0,0397861050441861;
197,75;197,75;1;1;4;1;0;0;-14851,0699979231;-0,0398279028013349;
197,8;197,8;1;1;4;1;0;0;-14851,0699979231;-0,0398131273686886;
197,85;197,85;1;1;4;1;0;0;-14851,0699979231;-0,0398376071825624;
197,9;197,9;1;1;4;1;0;0;-14851,0699979231;-0,039873942732811;
197,95;197,95;1;1;4;1;0;0;-14851,0699979231;-0,0398232508450747;
198;198;1;1;4;1;0;0;-14851,0699979231;-0,0398601964116097;
198,05;198,05;1;1;4;1;0;0;-14851,0699979231;-0,0399148603901267;
198,1;198,1;1;1;4;1;0;0;-14851,0699979231;-0,0398676749318838;
198,15;198,15;1;1;4;1;0;0;-14851,0699979231;-0,0398548925295472;
198,2;198,2;1;1;4;1;0;0;-14851,0699979231;-0,0398582499474287;
198,25;198,25;1;1;4;1;0;0;-14851,0699979231;-0,0399177568033338;
198,3;198,3;1;1;4;1;0;0;-14851,0699979231;-0,0398514606058598;
198,35;198,35;1;1;4;1;0;0;-14851,0699979231;-0,0399514008313417;
198,4;198,4;1;1;4;1;0;0;-14851,0699979231;-0,0398926855996251;
198,45;198,45;1;1;4;1;0;0;-14851,0699979231;-0,0398734863847494;
198,5;198,5;1;1;4;1;0;0;-14851,0699979231;-0,0398395257070661;
198,55;198,55;1;1;4;1;0;0;-14851,0699979231;-0,0398538261651993;
198,6;198,6;1;1;4;1;0;0;-14851,0699979231;-0,039912867359817;
198,65;198,65;1;1;4;1;0;0;-14851,0699979231;-0,0399164948612452;
198,7;198,7;1;1;4;1;0;0;-14851,0699979231;-0,0399348186329007;
198,75;198,75;1;1;4;1;0;0;-14851,0699979231;-0,0398971932008863;
198,8;198,8;1;1;4;1;0;0;-14851,0699979231;-0,0399755453690887;
198,85;198,85;1;1;4;1;0;0;-14851,0699979231;-0,0399844208732247;
198,9;198,9;1;1;4;1;0;0;-14851,0699979231;-0,0399972265586257;
198,95;198,95;1;1;4;1;0;0;-14851,0699979231;-0,0399345951154828;
199;199;1;1;4;1;0;0;-14851,0699979231;-0,0399287696927786;
199,05;199,05;1;1;4;1;0;0;-14851,0699979231;-0,039963717572391;
199,1;199,1;1;1;4;1;0;0;-14851,0699979231;-0,039965664036572;
199,15;199,15;1;1;4;1;0;0;-14851,0699979231;-0,0399334682151675;
199,2;199,2;1;1;4;1;0;0;-14851,0699979231;-0,0399833964183927;
199,25;199,25;1;1;4;1;0;0;-14851,0699979231;-0,0400104932487011;
199,3;199,3;1;1;4;1;0;0;-14851,0699979231;-0,0399821810424328;
199,35;199,35;1;1;4;1;0;0;-14851,0699979231;-0,0400464469566941;
199,4;199,4;1;1;4;1;0;0;-14851,0699979231;-0,040038195438683;
199,45;199,45;1;1;4;1;0;0;-14851,0699979231;-0,040033170953393;
199,5;199,5;1;1;4;1;0;0;-14851,0699979231;-0,0400502327829599;
199,55;199,55;1;1;4;1;0;0;-14851,0699979231;-0,0399797363206744;
199,6;199,6;1;1;4;1;0;0;-14851,0699979231;-0,0399912241846323;
199,65;199,65;1;1;4;1;0;0;-14851,0699979231;-0,0400533527135849;
199,7;199,7;1;1;4;1;0;0;-14851,0699979231;-0,0401259772479534;
199,75;199,75;1;1;4;1;0;0;-14851,0699979231;-0,0400593085214496;
199,8;199,8;1;1;4;1;0;0;-14851,0699979231;-0,0400986336171627;
199,85;199,85;1;1;4;1;0;0;-14851,0699979231;-0,0401111738756299;
199,9;199,9;1;1;4;1;0;0;-14851,0699979231;-0,0401160912588239;
199,95;199,95;1;1;4;1;0;0;-14851,0699979231;-0,0400924868881702;
200;200;1;1;4;1;0;0;-14851,0699979231;-0,0401068432256579;
200,05;200,05;1;1;4;1;0;0;-14851,0699979231;-0,0400885986164212;
200,1;200,1;1;1;4;1;0;0;-14851,0699979231;-0,0401514302939177;
200,15;200,15;1;1;4;1;0;0;-14851,0699979231;-0,0400461163371801;
200,2;200,2;1;1;4;1;0;0;-14851,0699979231;-0,040116491727531;
200,25;200,25;1;1;4;1;0;0;-14851,0699979231;-0,0401190295815468;
200,3;200,3;1;1;4;1;0;0;-14851,0699979231;-0,040205167606473;
200,35;200,35;1;1;4;1;0;0;-14851,0699979231;-0,0401798915117979;
200,4;200,4;1;1;4;1;0;0;-14851,0699979231;-0,0401413813233376;
200,45;200,45;1;1;4;1;0;0;-14851,0699979231;-0,040119388140738;
200,5;200,5;1;1;4;1;0;0;-14851,0699979231;-0,0401372788473964;
200,55;200,55;1;1;4;1;0;0;-14851,0699979231;-0,0401812419295311;
200,6;200,6;1;1;4;1;0;0;-14851,0699979231;-0,0401638261973858;
200,65;200,65;1;1;4;1;0;0;-14851,0699979231;-0,0401134323328733;
200,7;200,7;1;1;4;1;0;0;-14851,0699979231;-0,0401805667206645;
200,75;200,75;1;1;4;1;0;0;-14851,0699979231;-0,0402074679732323;
200,8;200,8;1;1;4;1;0;0;-14851,0699979231;-0,0401834631338716;
200,85;200,85;1;1;4;1;0;0;-14851,0699979231;-0,0402036495506763;
200,9;200,9;1;1;4;1;0;0;-14851,0699979231;-0,0402291165664792;
200,95;200,95;1;1;4;1;0;0;-14851,0699979231;-0,040244203992188;
201;201;1;1;4;1;0;0;-14851,0699979231;-0,0401977961882949;
201,05;201,05;1;1;4;1;0;0;-14851,0699979231;-0,0401961896568537;
201,1;201,1;1;1;4;1;0;0;-14851,0699979231;-0,0403344118967652;
201,15;201,15;1;1;4;1;0;0;-14851,0699979231;-0,0402996363118291;
201,2;201,2;1;1;4;1;0;0;-14851,0699979231;-0,0403045257553458;
201,25;201,25;1;1;4;1;0;0;-14851,0699979231;-0,0402154307812452;
201,3;201,3;1;1;4;1;0;0;-14851,0699979231;-0,0403291871771216;
201,35;201,35;1;1;4;1;0;0;-14851,0699979231;-0,0403050612658262;
201,4;201,4;1;1;4;1;0;0;-14851,0699979231;-0,0402883114293218;
201,45;201,45;1;1;4;1;0;0;-14851,0699979231;-0,0402947282418609;
201,5;201,5;1;1;4;1;0;0;-14851,0699979231;-0,040298942476511;
201,55;201,55;1;1;4;1;0;0;-14851,0699979231;-0,0403030915185809;
201,6;201,6;1;1;4;1;0;0;-14851,0699979231;-0,0402668491005898;
201,65;201,65;1;1;4;1;0;0;-14851,0699979231;-0,04035668913275;
201,7;201,7;1;1;4;1;0;0;-14851,0699979231;-0,0403729919344187;
201,75;201,75;1;1;4;1;0;0;-14851,0699979231;-0,0403324561193585;
201,8;201,8;1;1;4;1;0;0;-14851,0699979231;-0,0402868073433638;
201,85;201,85;1;1;4;1;0;0;-14851,0699979231;-0,040368172340095;
201,9;201,9;1;1;4;1;0;0;-14851,0699979231;-0,040381820872426;
201,95;201,95;1;1;4;1;0;0;-14851,0699979231;-0,0404274417087436;
202;202;1;1;4;1;0;0;-14851,0699979231;-0,0404118373990059;
202,05;202,05;1;1;4;1;0;0;-14851,0699979231;-0,0403720093891025;
202,1;202,1;1;1;4;1;0;0;-14851,0699979231;-0,0403665937483311;
202,15;202,15;1;1;4;1;0;0;-14851,0699979231;-0,0404370855540037;
202,2;202,2;1;1;4;1;0;0;-14851,0699979231;-0,040415721014142;
202,25;202,25;1;1;4;1;0;0;-14851,0699979231;-0,0404231064021587;
202,3;202,3;1;1;4;1;0;0;-14851,0699979231;-0,0404055509716272;
202,35;202,35;1;1;4;1;0;0;-14851,0699979231;-0,0404500402510166;
202,4;202,4;1;1;1;2;0;0;-14851,0699979231;-0,0404048711061478;
202,4;202,4;1;1;1;2;0;0;-14851,0699979231;-0,0404048711061478;
202,45;202,45;1;1;1;2;0;0;-14851,0699979231;-0,0405412539839745;
202,5;202,5;1;1;1;2;0;0;-14851,0699979231;-0,0408435706049204;
202,55;202,55;1;1;1;2;0;0;-14851,0699979231;-0,0408784905448556;
202,6;202,6;1;1;1;2;0;0;-14851,0699979231;-0,0409139879047871;
202,65;202,65;1;1;1;2;0;0;-14851,0699979231;-0,0408488605171442;
202,7;202,7;1;1;1;2;0;0;-14851,0699979231;-0,0407505268231034;
202,75;202,75;1;1;1;2;0;0;-14851,0699979231;-0,0408450281247497;
202,8;202,8;1;1;1;2;0;0;-14851,0699979231;-0,0410907110199332;
202,85;202,85;1;1;1;2;0;0;-14851,0699979231;-0,0410601356998086;
202,9;202,9;1;1;1;2;0;0;-14851,0699979231;-0,0412610080093145;
202,95;202,95;1;1;1;2;0;0;-14851,0699979231;-0,0414136704057455;
203;203;1;1;1;2;0;0;-14851,0699979231;-0,0418390613049269;
203,05;203,05;1;1;1;2;0;0;-14851,0699979231;-0,0422127731144428;
203,1;203,1;1;1;1;2;0;0;-14851,0699979231;-0,0433450564742088;
203,15;203,15;1;1;1;2;0;0;-14851,2944094055;-0,0494519248604774;
203,2;203,2;1;1;1;2;0;0;-14853,0673495229;-0,0552220037207007;
203,25;203,25;1;1;1;2;0;0;-14854,8528066155;-0,0581538723781705;
203,3;203,3;1;1;1;2;0;0;-14855,9507241467;-0,0610219594091177;
